2023-11-25 21:57:13,354 logger       DEBUG    Triangle<A:Coordinate<x:20.9095156136808, y:410.241584925467, z:0.0>, B:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, C:Coordinate<x:19.8861310769664, y:410.241584925467, z:-6.46139566877567>> => Triangle<A:Coordinate<x:312, y:259, z:0.0>, B:Coordinate<x:313, y:255, z:0.0>, C:Coordinate<x:309, y:257, z:0.0>>
2023-11-25 21:57:13,357 logger       DEBUG    Triangle<A:Coordinate<x:119.558742727015, y:117.526776256143, z:0.0>, B:Coordinate<x:117.096630693182, y:118.406110198166, z:0.0>, C:Coordinate<x:111.365513656957, y:118.406110198166, z:-36.1848488682402>> => Triangle<A:Coordinate<x:263, y:189, z:0.0>, B:Coordinate<x:262, y:190, z:0.0>, C:Coordinate<x:239, y:177, z:0.0>>
2023-11-25 21:57:13,357 logger       DEBUG    Triangle<A:Coordinate<x:117.096630693182, y:118.406110198166, z:0.0>, B:Coordinate<x:110.322555890238, y:119.0, z:-35.8459713474939>, C:Coordinate<x:111.365513656957, y:118.406110198166, z:-36.1848488682402>> => Triangle<A:Coordinate<x:262, y:190, z:0.0>, B:Coordinate<x:239, y:177, z:0.0>, C:Coordinate<x:239, y:177, z:0.0>>
2023-11-25 21:57:13,357 logger       DEBUG    Triangle<A:Coordinate<x:117.096630693182, y:118.406110198166, z:0.0>, B:Coordinate<x:116.0, y:119.0, z:0.0>, C:Coordinate<x:110.322555890238, y:119.0, z:-35.8459713474939>> => Triangle<A:Coordinate<x:262, y:190, z:0.0>, B:Coordinate<x:261, y:190, z:0.0>, C:Coordinate<x:239, y:177, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:116.0, y:119.0, z:0.0>, B:Coordinate<x:110.182239591346, y:122.35592766776, z:-35.8003798182814>, C:Coordinate<x:110.322555890238, y:119.0, z:-35.8459713474939>> => Triangle<A:Coordinate<x:261, y:190, z:0.0>, B:Coordinate<x:240, y:178, z:0.0>, C:Coordinate<x:239, y:177, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:116.0, y:119.0, z:0.0>, B:Coordinate<x:115.85246271227, y:122.35592766776, z:0.0>, C:Coordinate<x:110.182239591346, y:122.35592766776, z:-35.8003798182814>> => Triangle<A:Coordinate<x:261, y:190, z:0.0>, B:Coordinate<x:263, y:191, z:0.0>, C:Coordinate<x:240, y:178, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:115.85246271227, y:122.35592766776, z:0.0>, B:Coordinate<x:109.645914833375, y:130.559337341636, z:-35.6261173408394>, C:Coordinate<x:110.182239591346, y:122.35592766776, z:-35.8003798182814>> => Triangle<A:Coordinate<x:263, y:191, z:0.0>, B:Coordinate<x:243, y:181, z:0.0>, C:Coordinate<x:240, y:178, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:115.85246271227, y:122.35592766776, z:0.0>, B:Coordinate<x:115.28853748934, y:130.559337341636, z:0.0>, C:Coordinate<x:109.645914833375, y:130.559337341636, z:-35.6261173408394>> => Triangle<A:Coordinate<x:263, y:191, z:0.0>, B:Coordinate<x:265, y:193, z:0.0>, C:Coordinate<x:243, y:181, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:115.28853748934, y:130.559337341636, z:0.0>, B:Coordinate<x:108.228691708556, y:141.884783181632, z:-35.1656336336287>, C:Coordinate<x:109.645914833375, y:130.559337341636, z:-35.6261173408394>> => Triangle<A:Coordinate<x:265, y:193, z:0.0>, B:Coordinate<x:247, y:184, z:0.0>, C:Coordinate<x:243, y:181, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:115.28853748934, y:130.559337341636, z:0.0>, B:Coordinate<x:113.798380910276, y:141.884783181632, z:0.0>, C:Coordinate<x:108.228691708556, y:141.884783181632, z:-35.1656336336287>> => Triangle<A:Coordinate<x:265, y:193, z:0.0>, B:Coordinate<x:269, y:197, z:0.0>, C:Coordinate<x:247, y:184, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:113.798380910276, y:141.884783181632, z:0.0>, B:Coordinate<x:105.445680309116, y:154.606819347752, z:-34.2613784151101>, C:Coordinate<x:108.228691708556, y:141.884783181632, z:-35.1656336336287>> => Triangle<A:Coordinate<x:269, y:197, z:0.0>, B:Coordinate<x:251, y:188, z:0.0>, C:Coordinate<x:247, y:184, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:113.798380910276, y:141.884783181632, z:0.0>, B:Coordinate<x:110.87214955414, y:154.606819347752, z:0.0>, C:Coordinate<x:105.445680309116, y:154.606819347752, z:-34.2613784151101>> => Triangle<A:Coordinate<x:269, y:197, z:0.0>, B:Coordinate<x:272, y:200, z:0.0>, C:Coordinate<x:251, y:188, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:110.87214955414, y:154.606819347752, z:0.0>, B:Coordinate<x:100.811990727286, y:167.0, z:-32.7558014037444>, C:Coordinate<x:105.445680309116, y:154.606819347752, z:-34.2613784151101>> => Triangle<A:Coordinate<x:272, y:200, z:0.0>, B:Coordinate<x:254, y:192, z:0.0>, C:Coordinate<x:251, y:188, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:110.87214955414, y:154.606819347752, z:0.0>, B:Coordinate<x:106.0, y:167.0, z:0.0>, C:Coordinate<x:100.811990727286, y:167.0, z:-32.7558014037444>> => Triangle<A:Coordinate<x:272, y:200, z:0.0>, B:Coordinate<x:274, y:204, z:0.0>, C:Coordinate<x:254, y:192, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:106.0, y:167.0, z:0.0>, B:Coordinate<x:93.5402474446007, y:178.690027911712, z:-30.3930687852505>, C:Coordinate<x:100.811990727286, y:167.0, z:-32.7558014037444>> => Triangle<A:Coordinate<x:274, y:204, z:0.0>, B:Coordinate<x:256, y:196, z:0.0>, C:Coordinate<x:254, y:192, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:106.0, y:167.0, z:0.0>, B:Coordinate<x:98.3540366338977, y:178.690027911712, z:0.0>, C:Coordinate<x:93.5402474446007, y:178.690027911712, z:-30.3930687852505>> => Triangle<A:Coordinate<x:274, y:204, z:0.0>, B:Coordinate<x:275, y:207, z:0.0>, C:Coordinate<x:256, y:196, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:98.3540366338977, y:178.690027911712, z:0.0>, B:Coordinate<x:83.9213959567253, y:190.045758596761, z:-27.2677144817006>, C:Coordinate<x:93.5402474446007, y:178.690027911712, z:-30.3930687852505>> => Triangle<A:Coordinate<x:275, y:207, z:0.0>, B:Coordinate<x:257, y:200, z:0.0>, C:Coordinate<x:256, y:196, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:98.3540366338977, y:178.690027911712, z:0.0>, B:Coordinate<x:88.2401776538387, y:190.045758596761, z:0.0>, C:Coordinate<x:83.9213959567253, y:190.045758596761, z:-27.2677144817006>> => Triangle<A:Coordinate<x:275, y:207, z:0.0>, B:Coordinate<x:274, y:210, z:0.0>, C:Coordinate<x:257, y:200, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:88.2401776538387, y:190.045758596761, z:0.0>, B:Coordinate<x:73.0880278770875, y:200.456475325953, z:-23.7477398160854>, C:Coordinate<x:83.9213959567253, y:190.045758596761, z:-27.2677144817006>> => Triangle<A:Coordinate<x:274, y:210, z:0.0>, B:Coordinate<x:258, y:204, z:0.0>, C:Coordinate<x:257, y:200, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:88.2401776538387, y:190.045758596761, z:0.0>, B:Coordinate<x:76.8493003568309, y:200.456475325953, z:0.0>, C:Coordinate<x:73.0880278770875, y:200.456475325953, z:-23.7477398160854>> => Triangle<A:Coordinate<x:274, y:210, z:0.0>, B:Coordinate<x:273, y:213, z:0.0>, C:Coordinate<x:258, y:204, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:76.8493003568309, y:200.456475325953, z:0.0>, B:Coordinate<x:62.1727348191144, y:209.311461370097, z:-20.2011461113957>, C:Coordinate<x:73.0880278770875, y:200.456475325953, z:-23.7477398160854>> => Triangle<A:Coordinate<x:273, y:213, z:0.0>, B:Coordinate<x:258, y:208, z:0.0>, C:Coordinate<x:258, y:204, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:76.8493003568309, y:200.456475325953, z:0.0>, B:Coordinate<x:65.372282039882, y:209.311461370097, z:0.0>, C:Coordinate<x:62.1727348191144, y:209.311461370097, z:-20.2011461113957>> => Triangle<A:Coordinate<x:273, y:213, z:0.0>, B:Coordinate<x:270, y:215, z:0.0>, C:Coordinate<x:258, y:208, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:65.372282039882, y:209.311461370097, z:0.0>, B:Coordinate<x:52.3081083962334, y:216.0, z:-16.9959346906221>, C:Coordinate<x:62.1727348191144, y:209.311461370097, z:-20.2011461113957>> => Triangle<A:Coordinate<x:270, y:215, z:0.0>, B:Coordinate<x:258, y:211, z:0.0>, C:Coordinate<x:258, y:208, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:65.372282039882, y:209.311461370097, z:0.0>, B:Coordinate<x:55.0, y:216.0, z:0.0>, C:Coordinate<x:52.3081083962334, y:216.0, z:-16.9959346906221>> => Triangle<A:Coordinate<x:270, y:215, z:0.0>, B:Coordinate<x:268, y:217, z:0.0>, C:Coordinate<x:258, y:211, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:55.0, y:216.0, z:0.0>, B:Coordinate<x:43.5720574444606, y:220.602946729534, z:-14.1574196690969>, C:Coordinate<x:52.3081083962334, y:216.0, z:-16.9959346906221>> => Triangle<A:Coordinate<x:268, y:217, z:0.0>, B:Coordinate<x:257, y:213, z:0.0>, C:Coordinate<x:258, y:211, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:55.0, y:216.0, z:0.0>, B:Coordinate<x:45.81437243519, y:220.602946729534, z:0.0>, C:Coordinate<x:43.5720574444606, y:220.602946729534, z:-14.1574196690969>> => Triangle<A:Coordinate<x:268, y:217, z:0.0>, B:Coordinate<x:266, y:218, z:0.0>, C:Coordinate<x:257, y:213, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:45.81437243519, y:220.602946729534, z:0.0>, B:Coordinate<x:35.4084647171772, y:223.80674897294, z:-11.5049075999788>, C:Coordinate<x:43.5720574444606, y:220.602946729534, z:-14.1574196690969>> => Triangle<A:Coordinate<x:266, y:218, z:0.0>, B:Coordinate<x:256, y:214, z:0.0>, C:Coordinate<x:257, y:213, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:45.81437243519, y:220.602946729534, z:0.0>, B:Coordinate<x:37.2306630683853, y:223.80674897294, z:0.0>, C:Coordinate<x:35.4084647171772, y:223.80674897294, z:-11.5049075999788>> => Triangle<A:Coordinate<x:266, y:218, z:0.0>, B:Coordinate<x:263, y:219, z:0.0>, C:Coordinate<x:256, y:214, z:0.0>>
2023-11-25 21:57:13,358 logger       DEBUG    Triangle<A:Coordinate<x:37.2306630683853, y:223.80674897294, z:0.0>, B:Coordinate<x:27.9988827038586, y:225.909077851579, z:-9.09738846299852>, C:Coordinate<x:35.4084647171772, y:223.80674897294, z:-11.5049075999788>> => Triangle<A:Coordinate<x:263, y:219, z:0.0>, B:Coordinate<x:255, y:216, z:0.0>, C:Coordinate<x:256, y:214, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:37.2306630683853, y:223.80674897294, z:0.0>, B:Coordinate<x:29.4397674839856, y:225.909077851579, z:0.0>, C:Coordinate<x:27.9988827038586, y:225.909077851579, z:-9.09738846299852>> => Triangle<A:Coordinate<x:263, y:219, z:0.0>, B:Coordinate<x:260, y:219, z:0.0>, C:Coordinate<x:255, y:216, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:29.4397674839856, y:225.909077851579, z:0.0>, B:Coordinate<x:21.5248638939803, y:227.207604486812, z:-6.99385223788674>, C:Coordinate<x:27.9988827038586, y:225.909077851579, z:-9.09738846299852>> => Triangle<A:Coordinate<x:260, y:219, z:0.0>, B:Coordinate<x:254, y:217, z:0.0>, C:Coordinate<x:255, y:216, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:29.4397674839856, y:225.909077851579, z:0.0>, B:Coordinate<x:22.6325812663905, y:227.207604486812, z:0.0>, C:Coordinate<x:21.5248638939803, y:227.207604486812, z:-6.99385223788674>> => Triangle<A:Coordinate<x:260, y:219, z:0.0>, B:Coordinate<x:258, y:219, z:0.0>, C:Coordinate<x:254, y:217, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:22.6325812663905, y:227.207604486812, z:0.0>, B:Coordinate<x:16.1679607770176, y:228.0, z:-5.25328890437411>, C:Coordinate<x:21.5248638939803, y:227.207604486812, z:-6.99385223788674>> => Triangle<A:Coordinate<x:258, y:219, z:0.0>, B:Coordinate<x:253, y:218, z:0.0>, C:Coordinate<x:254, y:217, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:22.6325812663905, y:227.207604486812, z:0.0>, B:Coordinate<x:17.0, y:228.0, z:0.0>, C:Coordinate<x:16.1679607770176, y:228.0, z:-5.25328890437411>> => Triangle<A:Coordinate<x:258, y:219, z:0.0>, B:Coordinate<x:256, y:220, z:0.0>, C:Coordinate<x:253, y:218, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:17.0, y:228.0, z:0.0>, B:Coordinate<x:11.6307434787842, y:228.596711805385, z:-3.7790576380894>, C:Coordinate<x:16.1679607770176, y:228.0, z:-5.25328890437411>> => Triangle<A:Coordinate<x:256, y:220, z:0.0>, B:Coordinate<x:252, y:218, z:0.0>, C:Coordinate<x:253, y:218, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:17.0, y:228.0, z:0.0>, B:Coordinate<x:12.2292874077471, y:228.596711805385, z:0.0>, C:Coordinate<x:11.6307434787842, y:228.596711805385, z:-3.7790576380894>> => Triangle<A:Coordinate<x:256, y:220, z:0.0>, B:Coordinate<x:254, y:220, z:0.0>, C:Coordinate<x:252, y:218, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:12.2292874077471, y:228.596711805385, z:0.0>, B:Coordinate<x:7.59498378005232, y:229.10387102501, z:-2.46775982270845>, C:Coordinate<x:11.6307434787842, y:228.596711805385, z:-3.7790576380894>> => Triangle<A:Coordinate<x:254, y:220, z:0.0>, B:Coordinate<x:251, y:219, z:0.0>, C:Coordinate<x:252, y:218, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:12.2292874077471, y:228.596711805385, z:0.0>, B:Coordinate<x:7.98583853842738, y:229.10387102501, z:0.0>, C:Coordinate<x:7.59498378005232, y:229.10387102501, z:-2.46775982270845>> => Triangle<A:Coordinate<x:254, y:220, z:0.0>, B:Coordinate<x:252, y:220, z:0.0>, C:Coordinate<x:251, y:219, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:7.98583853842738, y:229.10387102501, z:0.0>, B:Coordinate<x:4.21103665273546, y:229.512674341943, z:-1.36824875003244>, C:Coordinate<x:7.59498378005232, y:229.10387102501, z:-2.46775982270845>> => Triangle<A:Coordinate<x:252, y:220, z:0.0>, B:Coordinate<x:250, y:220, z:0.0>, C:Coordinate<x:251, y:219, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:7.98583853842738, y:229.10387102501, z:0.0>, B:Coordinate<x:4.4277459652341, y:229.512674341943, z:0.0>, C:Coordinate<x:4.21103665273546, y:229.512674341943, z:-1.36824875003244>> => Triangle<A:Coordinate<x:252, y:220, z:0.0>, B:Coordinate<x:251, y:220, z:0.0>, C:Coordinate<x:250, y:220, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:19.8861310769664, y:410.241584925467, z:-6.46139566877567>, B:Coordinate<x:34.2966185305833, y:410.199849093171, z:-24.9179519292455>, C:Coordinate<x:16.9161534756161, y:410.241584925467, z:-12.2903049103008>> => Triangle<A:Coordinate<x:309, y:257, z:0.0>, B:Coordinate<x:305, y:251, z:0.0>, C:Coordinate<x:305, y:255, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:19.8861310769664, y:410.241584925467, z:-6.46139566877567>, B:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, C:Coordinate<x:34.2966185305833, y:410.199849093171, z:-24.9179519292455>> => Triangle<A:Coordinate<x:309, y:257, z:0.0>, B:Coordinate<x:313, y:255, z:0.0>, C:Coordinate<x:305, y:251, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, B:Coordinate<x:49.4484377044296, y:409.53732079814, z:-35.9263929356919>, C:Coordinate<x:34.2966185305833, y:410.199849093171, z:-24.9179519292455>> => Triangle<A:Coordinate<x:313, y:255, z:0.0>, B:Coordinate<x:305, y:247, z:0.0>, C:Coordinate<x:305, y:251, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, B:Coordinate<x:58.1301248631336, y:409.53732079814, z:-18.8876225125103>, C:Coordinate<x:49.4484377044296, y:409.53732079814, z:-35.9263929356919>> => Triangle<A:Coordinate<x:313, y:255, z:0.0>, B:Coordinate<x:317, y:253, z:0.0>, C:Coordinate<x:305, y:247, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:58.1301248631336, y:409.53732079814, z:-18.8876225125103>, B:Coordinate<x:59.6786535366828, y:407.916528335406, z:-43.3590798084976>, C:Coordinate<x:49.4484377044296, y:409.53732079814, z:-35.9263929356919>> => Triangle<A:Coordinate<x:317, y:253, z:0.0>, B:Coordinate<x:305, y:244, z:0.0>, C:Coordinate<x:305, y:247, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:58.1301248631336, y:409.53732079814, z:-18.8876225125103>, B:Coordinate<x:70.1564648510684, y:407.916528335406, z:-22.7952172481837>, C:Coordinate<x:59.6786535366828, y:407.916528335406, z:-43.3590798084976>> => Triangle<A:Coordinate<x:317, y:253, z:0.0>, B:Coordinate<x:319, y:251, z:0.0>, C:Coordinate<x:305, y:244, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:70.1564648510684, y:407.916528335406, z:-22.7952172481837>, B:Coordinate<x:62.294308566871, y:405.0, z:-45.2594644265204>, C:Coordinate<x:59.6786535366828, y:407.916528335406, z:-43.3590798084976>> => Triangle<A:Coordinate<x:319, y:251, z:0.0>, B:Coordinate<x:304, y:243, z:0.0>, C:Coordinate<x:305, y:244, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:70.1564648510684, y:407.916528335406, z:-22.7952172481837>, B:Coordinate<x:73.2313517547268, y:405.0, z:-23.7943085668709>, C:Coordinate<x:62.294308566871, y:405.0, z:-45.2594644265204>> => Triangle<A:Coordinate<x:319, y:251, z:0.0>, B:Coordinate<x:319, y:250, z:0.0>, C:Coordinate<x:304, y:243, z:0.0>>
2023-11-25 21:57:13,359 logger       DEBUG    Triangle<A:Coordinate<x:73.2313517547268, y:405.0, z:-23.7943085668709>, B:Coordinate<x:55.5777634528058, y:400.322754655275, z:-40.3796087598855>, C:Coordinate<x:62.294308566871, y:405.0, z:-45.2594644265204>> => Triangle<A:Coordinate<x:319, y:250, z:0.0>, B:Coordinate<x:303, y:244, z:0.0>, C:Coordinate<x:304, y:243, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:73.2313517547268, y:405.0, z:-23.7943085668709>, B:Coordinate<x:65.3355794259177, y:400.322754655275, z:-21.2288166202701>, C:Coordinate<x:55.5777634528058, y:400.322754655275, z:-40.3796087598855>> => Triangle<A:Coordinate<x:319, y:250, z:0.0>, B:Coordinate<x:316, y:250, z:0.0>, C:Coordinate<x:303, y:244, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:65.3355794259177, y:400.322754655275, z:-21.2288166202701>, B:Coordinate<x:42.5483624685029, y:394.380528173903, z:-30.9131948303545>, C:Coordinate<x:55.5777634528058, y:400.322754655275, z:-40.3796087598855>> => Triangle<A:Coordinate<x:316, y:250, z:0.0>, B:Coordinate<x:301, y:246, z:0.0>, C:Coordinate<x:303, y:244, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:65.3355794259177, y:400.322754655275, z:-21.2288166202701>, B:Coordinate<x:50.0185999363612, y:394.380528173903, z:-16.2520282973177>, C:Coordinate<x:42.5483624685029, y:394.380528173903, z:-30.9131948303545>> => Triangle<A:Coordinate<x:316, y:250, z:0.0>, B:Coordinate<x:311, y:251, z:0.0>, C:Coordinate<x:301, y:246, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:50.0185999363612, y:394.380528173903, z:-16.2520282973177>, B:Coordinate<x:27.6186235777954, y:388.276924364894, z:-20.0661045942399>, C:Coordinate<x:42.5483624685029, y:394.380528173903, z:-30.9131948303545>> => Triangle<A:Coordinate<x:311, y:251, z:0.0>, B:Coordinate<x:299, y:248, z:0.0>, C:Coordinate<x:301, y:246, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:50.0185999363612, y:394.380528173903, z:-16.2520282973177>, B:Coordinate<x:32.4676392552907, y:388.276924364894, z:-10.5493754842286>, C:Coordinate<x:27.6186235777954, y:388.276924364894, z:-20.0661045942399>> => Triangle<A:Coordinate<x:311, y:251, z:0.0>, B:Coordinate<x:306, y:251, z:0.0>, C:Coordinate<x:299, y:248, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:32.4676392552907, y:388.276924364894, z:-10.5493754842286>, B:Coordinate<x:15.2010647445165, y:383.115547037256, z:-11.0442200078542>, C:Coordinate<x:27.6186235777954, y:388.276924364894, z:-20.0661045942399>> => Triangle<A:Coordinate<x:306, y:251, z:0.0>, B:Coordinate<x:297, y:250, z:0.0>, C:Coordinate<x:299, y:248, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:32.4676392552907, y:388.276924364894, z:-10.5493754842286>, B:Coordinate<x:17.8699233519397, y:383.115547037256, z:-5.80629006721757>, C:Coordinate<x:15.2010647445165, y:383.115547037256, z:-11.0442200078542>> => Triangle<A:Coordinate<x:306, y:251, z:0.0>, B:Coordinate<x:301, y:252, z:0.0>, C:Coordinate<x:297, y:250, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:17.8699233519397, y:383.115547037256, z:-5.80629006721757>, B:Coordinate<x:9.70820393249937, y:380.0, z:-7.05342302750968>, C:Coordinate<x:15.2010647445165, y:383.115547037256, z:-11.0442200078542>> => Triangle<A:Coordinate<x:301, y:252, z:0.0>, B:Coordinate<x:296, y:251, z:0.0>, C:Coordinate<x:297, y:250, z:0.0>>
2023-11-25 21:57:13,360 logger       DEBUG    Triangle<A:Coordinate<x:17.8699233519397, y:383.115547037256, z:-5.80629006721757>, B:Coordinate<x:11.4126781955418, y:380.0, z:-3.70820393249937>, C:Coordinate<x:9.70820393249937, y:380.0, z:-7.05342302750968>> => Triangle<A:Coordinate<x:301, y:252, z:0.0>, B:Coordinate<x:299, y:252, z:0.0>, C:Coordinate<x:296, y:251, z:0.0>>
